,tmp,id,subj,verb,particle,np,adjectives,prepositions,np phrasal weight,distilgpt2 sentence score,full obj,noun syll,prt syll,distilgpt2_token,np len,prt len,prt tokens,gpt2 sentence score,gpt2_token,gpt2_med sentence score,gpt2_med_token,gpt2_large sentence score,gpt2_large_token,gpt2_xl sentence score,gpt2_xl_token,llama_3 sentence score,llama_3_token,llama_3_chat sentence score,llama_3_chat_token,babyopt sentence score,babyopt_token,babyllama sentence score,babyllama_token,mistral_0.3 sentence score,mistral_0.3_token,mistral_0.3_chat sentence score,mistral_0.3_chat_token,olmo sentence score,olmo_token,olmo_chat sentence score,olmo_chat_token,prt phrasal weight,np syll,syll_ratio,wordlength_ratio,mods_ratio,sentence_shifted,sentence_nonshifted,gpt2_score,gpt2_med_score,gpt2_large_score,gpt2_xl_score,llama_3_score,llama_3_chat_score,babyopt_score,babyllama_score,mistral_0.3_score,mistral_0.3_chat_score,olmo_score,olmo_chat_score,gpt2_prt_token,gpt2_med_prt_token,gpt2_large_prt_token,gpt2_xl_prt_token,llama_3_prt_token,llama_3_chat_prt_token,mistral_0.3_prt_token,mistral_0.3_chat_prt_token,olmo_prt_token,olmo_chat_prt_token,babyopt_prt_token,babyllama_prt_token,var,responses
97,3498,97,John,made,up,the recipe,[],['without eggs'],2,-6.0417205266,the recipe without eggs,7,1,5,4,1,6,-5.4079524449,5,-5.8608769008,5,-6.0143301146,5,-5.474081925,5,-6.2585501671,5,-6.6614080071,5,-7.6966290474,5,-5.0038561225,6,-5.8691204786,5,-6.1573519707,5,-5.4446643421,6,-6.1436281204,6,1,4,7.0,4,2,John made up the recipe without eggs.,John made the recipe without eggs up.,-1.3684191023,-0.8978418623000001,-0.46801076620000004,-0.9783601080000001,-0.4887396097,-0.2222790719,-0.9150104523,-0.9033879042,-0.9293345809,-0.9932946562,-0.8972932951,-0.8733893803,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 7.0, 7.0, 7.0, 7.0]"
98,1860,98,John,left,out,the paragraph,['ungrammatical'],[],2,-5.440312624,the ungrammatical paragraph,9,1,6,3,1,7,-4.8728909492,6,-5.4044348001,6,-4.9769414663000004,6,-4.7827967405,6,-5.0645195484,7,-4.9867266655,7,-7.9470680025,6,-5.2582426601,7,-5.098816824,7,-5.2396260262,7,-4.3370424377,7,-4.5946134461,7,1,4,9.0,3,2,John left out the ungrammatical paragraph.,John left the ungrammatical paragraph out.,-0.43945932390000003,-0.21315991880000001,-0.47514408830000004,-0.5692712069,-0.2548601628,-0.3010344982,-0.27131287260000003,-0.416979048,-0.2724725246,-0.328856945,-0.2145611975,-0.2824932734,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[3.0, 7.0, 1.0, 6.0, 4.0]"
99,3166,99,John,put,on,his jersey,['Montreal'],"['for the goalie', 'of the Habs']",4,-4.4289440742,his Montreal jersey for the goalie of the Habs,12,1,10,9,1,11,-4.3351035485,10,-4.7056347774,10,-4.5630376156,10,-4.5638086612,10,-4.7936288289,10,-4.9852070468,10,-6.9084874562,10,-5.0870141665,12,-4.0005589724,12,-4.1107116044,12,-4.0911673818,11,-4.3319446019,11,1,3,12.0,9,4,John put on his Montreal jersey for the goalie of the Habs.,John put his Montreal jersey for the goalie of the Habs on.,-0.8106437096,-0.5411886802,-0.5748003812,-0.6611774885,-0.6387326376,-0.6740870476,-0.9535091604,-0.5401039759,-0.45263159270000003,-0.38239756220000004,-0.5814306396000001,-0.5309607301,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[6.0, 2.0, 6.0, 1.0]"
100,1852,100,John,left,out,the paragraph,['short'],[],2,-5.7782583237,the short paragraph,5,1,4,3,1,4,-5.2465565999,4,-6.0527375539,4,-5.5076393286,4,-5.5138439337,4,-6.3560432707,4,-6.2217621122,4,-8.5041677611,4,-5.5920722485,4,-6.1736459051,4,-6.3952178274,4,-5.3951334953,4,-5.8369517326,4,1,4,5.0,3,2,John left out the short paragraph.,John left the short paragraph out.,-0.4970130921,-0.1523812612,-0.4686847528,-0.4222936631,-0.3740215301,-0.4517911502,-0.15192679,-0.5490536689000001,-0.3641084262,-0.30298307960000004,-0.4042263031,-0.3989126683,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[1.0, 4.0, 1.0, 6.0, 6.0, 7.0, 4.0, 3.0, 4.0, 4.0, 7.0, 5.0]"
101,585,101,John,worked,out,the schedule,"['revised', 'work']",['for his employees'],4,-5.5660268784,the revised work schedule for his employees,12,1,7,7,1,7,-5.1472652435,7,-4.9298389435,7,-4.8824961662,7,-4.941713047,7,-4.5493869781,7,-4.6292429404,7,-7.8578835834,7,-4.847173344,8,-4.2832457225,8,-4.2577648958,8,-4.1165037632,7,-4.3320775986,7,1,3,12.0,7,4,John worked out the revised work schedule for his employees.,John worked the revised work schedule for his employees out.,-1.1731861115,-1.6952362060000001,-1.3395007134,-1.3655725003,-1.5510013321,-1.8693418503,-0.955794031,-0.7968739163,-1.2794643243,-1.3823964993,-1.2842200279,-1.3081947326,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 6.0, 6.0, 7.0, 7.0]"
102,3284,102,John,cleans,up,his lunch,['sandwich'],[],2,-6.867044131,his sandwich lunch,4,1,4,3,1,4,-6.2110309601,4,-6.4644050598,4,-6.4768044949,4,-6.4945384661,4,-6.4427532469,4,-6.8027062416,4,-9.5003256117,4,-5.6410566057,4,-5.3446285129,4,-5.5301162601,4,-5.7261321545,4,-6.458307902,4,1,2,4.0,3,2,John cleans up his sandwich lunch.,John cleans his sandwich lunch up.,-0.7422904968,-0.4071121216,-0.9390035470000001,-1.0370018483,-0.7543848582,-0.9124302183,-2.6989701134,-0.35654068,-0.7416152954,-0.8403127789,-1.0170512994,-0.6143188477,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 5.0, 4.0, 2.0, 7.0]"
103,2726,103,John,takes,apart,their argument,['oppositional'],['for the next election'],3,-5.3843054338,their oppositional argument for the next election,15,2,8,7,1,8,-5.6196615046,8,-5.8180862774,8,-5.772069931,8,-5.6268089468,8,-5.8567633629,8,-6.0699526469,8,-8.2591319879,8,-5.795175509,9,-5.476883928,8,-5.6834613482,8,-5.5326973308,8,-5.6205896898,8,1,4,7.5,7,3,John takes apart their oppositional argument for the next election.,John takes their oppositional argument for the next election apart.,0.109716242,-0.0927756916,-0.3579118469,-0.3252025517,-0.2415192127,-0.479602774,-0.46462154390000004,-0.6603732976000001,-0.9077073335,-0.8946260214,-0.1470691508,-0.234150453,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[4.0, 1.0, 6.0, 5.0, 6.0]"
104,1183,104,John,brought,up,the window,['browser'],"['with the questionnaire', 'with his information', 'for applying to college']",5,-5.6699386835,the browser window with the questionnaire with his information for applying to college,23,1,13,13,1,13,-5.1292898655,13,-5.3523538113,13,-5.193839699,13,-5.4853968918,13,-5.1177344322,13,-5.273133362,13,-7.8127548274,13,-4.9261751413,17,-4.8315689034,14,-4.9140659703,14,-4.6631837487,13,-5.0691717267,13,1,3,23.0,13,5,John brought up the browser window with the questionnaire with his information for applying to college.,John brought the browser window with the questionnaire with his information for applying to college up.,-0.8592836857,-0.5407372713,-0.5091657043,-0.41950061920000004,-0.4252390301,-0.6609403106,-0.7421480067,-0.5683185101,-0.23109001580000002,-0.3013269901,-0.2058602572,-0.23679220680000002,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[5.0, 4.0, 6.0, 7.0]"
105,1198,105,John,brought,up,the window,"['glitchy', 'browser']","['with his information', 'for applying to college']",5,-5.7002142588,the glitchy browser window with his information for applying to college,19,1,12,11,1,13,-5.2433474223,12,-5.4117792765,12,-5.1413491249,12,-5.406044515,12,-5.2768882513,12,-5.4739851058,12,-8.9746327102,12,-5.3995687167,15,-4.9399294573,13,-5.0281653965,13,-4.6501590908,13,-5.0523957908,13,1,3,19.0,11,5,John brought up the glitchy browser window with his information for applying to college.,John brought the glitchy browser window with his information for applying to college up.,-1.0622357686,-0.6373560588,-0.4836389542,-0.4058807373,-0.4476863146,-0.5083604157,-1.3061698675,-0.6094945537,-0.3390780617,-0.48114482100000006,-0.2465339601,-0.3156789839,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 5.0, 5.0, 7.0]"
106,1180,106,John,brought,up,the window,['browser'],"['with the questionnaire', 'with his information']",4,-5.8999683062,the browser window with the questionnaire with his information,17,1,9,9,1,9,-5.2703104019,9,-5.4913158417,9,-5.3190418482,9,-5.5444501241,9,-5.3564031674,9,-5.5081264056,9,-7.5308621847,9,-4.7524020513,12,-4.9935553755,10,-5.1463425841,10,-4.5572871367,9,-4.9197834333,9,1,3,17.0,9,4,John brought up the browser window with the questionnaire with his information.,John brought the browser window with the questionnaire with his information up.,-0.7131856283,-0.4041028023,-0.8372195562,-0.3409393231,-0.4588954266,-0.7372051019,-1.1752286324,-0.7682626406,-0.1623041289,-0.1634660789,-0.2121985754,-0.1857269605,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[6.0, 2.0, 7.0, 1.0, 7.0]"
107,1207,107,John,brought,up,the window,"['Chrome', 'browser']","['with the questionnaire', 'with his information', 'for applying to college']",6,-5.7239966673,the Chrome browser window with the questionnaire with his information for applying to college,25,1,14,14,1,14,-5.2116701463,14,-5.306053386,14,-5.2819236868,14,-5.6121131953,14,-5.3015789721,14,-5.4642986192,14,-8.1973867151,14,-5.3058256886,19,-4.9950491002,15,-5.0994218274,15,-4.790866964,14,-5.2374350043,14,1,3,25.0,14,6,John brought up the Chrome browser window with the questionnaire with his information for applying to college.,John brought the Chrome browser window with the questionnaire with his information for applying to college up.,-0.8913219676,-0.6587335923000001,-0.5492483026,-0.6235305842000001,-0.4285815557,-0.631226778,-0.6803885301,-0.4928020347,-0.3112087249,-0.36652133340000004,-0.30123306720000004,-0.33750006730000004,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[5.0, 5.0, 6.0, 5.0, 5.0]"
108,2853,108,John,takes,apart,motorcycles,"['vintage', 'racing']","['with dual exhausts', 'from 1974']",5,-6.0741537412,vintage racing motorcycles with dual exhausts from 1974,0,2,10,8,1,11,-5.8440678914,10,-5.8127113978,10,-5.9936907291,10,-5.8806583881,10,-5.1427587827,12,-5.7989259084,12,-9.3105798134,10,-5.6894043982,13,-4.2044096997,15,-4.3126438793,15,-5.199446348,11,-5.4951532804,11,1,4,0.0,8,5,John takes apart vintage racing motorcycles with dual exhausts from 1974.,John takes vintage racing motorcycles with dual exhausts from 1974 apart.,-0.6831569672000001,-0.5084880193,-0.2256508271,-0.24164720380000002,-0.5501671791,-0.4305034955,-0.5153205945,-0.3829958737,-0.2064857232,-0.3854162568,-0.2283806801,-0.300069919,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 5.0, 7.0, 3.0]"
109,85,109,John,gave,up,her location,['winning'],"['in the closet', 'for the game']",4,-5.3772521019,her winning location in the closet for the game,13,1,9,9,1,9,-5.258339564,9,-5.3490126928,9,-5.3137275378,9,-5.5374018351,9,-5.5854896032,9,-5.8344516387,9,-6.7315326471,9,-5.0847400427,9,-5.2829771775,9,-5.423776003,9,-5.2114041646,9,-5.5131639242,9,1,4,13.0,9,4,John gave up her winning location in the closet for the game.,John gave her winning location in the closet for the game up.,-0.6933555603,-0.6936995188,-0.5995316903,-0.7454676628,-0.6402812004,-0.5786749033,-0.8621265704000001,-0.5771928628,-0.8412817442,-0.9102594303,-0.7223523061,-0.758991162,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[5.0, 4.0, 6.0, 6.0, 6.0]"
110,2782,110,John,takes,apart,phones,"['broken', 'old']","['from the warehouses', 'from Korea']",5,-6.9721469879,broken old phones from the warehouses from Korea,14,2,8,8,1,9,-6.4940830578,8,-6.4313638861,8,-6.3685789975,8,-6.4561053623,8,-6.3788508177,8,-6.6965678533,8,-8.9418863455,8,-6.8526970148,10,-5.5053438459,10,-5.7628813131,10,-5.8244055907,9,-6.3029667536,9,1,1,7.0,8,5,John takes apart broken old phones from the warehouses from Korea.,John takes broken old phones from the warehouses from Korea apart.,-0.6537870927,-0.6473839499,-0.9546553872,-0.7530054179,-0.8139838775,-1.0714759429,-0.3088045518,-0.3496277332,-0.43661928180000004,-0.3851990359,-0.5278488,-0.6616437436,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[3.0, 2.0, 6.0, 1.0]"
111,4068,111,John,called,back,the customer,['angry'],"['with the issue', 'with a product']",4,-5.2757191658,the angry customer with the issue with a product,14,1,9,9,1,9,-5.3275156021,9,-5.5158494314,9,-5.6326128244,9,-5.6317001184,9,-4.9099943088,9,-4.571982127,9,-8.1916746726,9,-5.8770132065,9,-4.8101309996,9,-4.7160660304,9,-4.7812573115,9,-5.0001760324,9,1,4,14.0,9,4,John called back the angry customer with the issue with a product.,John called the angry customer with the issue with a product back.,0.0574645996,0.0195446015,0.0931857824,0.09283586340000001,-0.24366514500000003,-0.3649366819,-0.313705261,-0.2990523974,-0.2579293985,-0.4939658458,-0.1946306229,-0.5640917619,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[5.0, 4.0, 7.0, 6.0, 7.0, 7.0]"
112,594,112,John,worked,out,the schedule,"['monthly', 'work']",['in the team'],4,-5.2716150284,the monthly work schedule in the team,10,1,7,7,1,7,-5.1339244843,7,-5.147045517,7,-5.3607653618,7,-5.02084589,7,-5.11980707,7,-4.9967029311,7,-7.5215223486000005,7,-4.5148384788,8,-5.0283384757,7,-5.1593546,7,-4.8622308254,7,-4.952991581,7,1,3,10.0,7,4,John worked out the monthly work schedule in the team.,John worked the monthly work schedule in the team out.,-0.7863956451,-0.7652359008,-0.5163640022,-0.7915493966,-1.150355339,-1.5001597405,-1.2041162577,-0.7042877891,-1.2914071516,-1.2018518882,-0.8161591530000001,-0.8792533874,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[6.0, 5.0, 7.0, 7.0, 7.0]"
113,690,113,John,worked,out,his idea,"['initial', 'dream']",['for school'],4,-5.6742110782,his initial dream idea for school,9,1,6,6,1,6,-5.8974685669,6,-5.7715509203,6,-5.8138638073,6,-5.7846456634,6,-6.0025054455,6,-6.2318417072,6,-8.6658938885,6,-5.6296182209,6,-5.9609035969,6,-6.2934072018,6,-5.4749322467,6,-6.0005401505,6,1,4,9.0,6,4,John worked out his initial dream idea for school.,John worked his initial dream idea for school out.,-1.1313417223,-0.7592078315,-0.9284605979,-0.7840894063,-0.8589654445,-1.3084965706,-1.3737503528,-1.3433397081,-0.7913372516,-0.6148704052,-0.7401970228,-0.6833932135,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 7.0, 7.0, 7.0, 4.0]"
114,2459,114,John,threw,away,the leftovers,"['stinky', 'moldy']",['in the fridge'],4,-4.9118841611,the stinky moldy leftovers in the fridge,11,2,10,7,1,10,-4.389653426,10,-4.1092890226,10,-3.9831459339,10,-3.8223938575,10,-4.1506634492,9,-3.9607567054,9,-7.2304702827,10,-4.4221865336,12,-2.8739028242,14,-2.9308104515,14,-3.7981584256,10,-4.0345565356,10,1,4,5.5,7,4,John threw away the stinky moldy leftovers in the fridge.,John threw the stinky moldy leftovers in the fridge away.,-0.5822064326,-0.46717922500000003,-0.5594131029,-0.7110524911,-0.2187980138,-1.186969757,-0.7526388168,-0.4915549596,-0.5049131181000001,-0.4936021434,-0.37648578790000004,-0.8928237695000001,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[6.0, 7.0, 6.0, 4.0, 1.0]"
115,4126,115,John,called,back,his friend,['work'],[],2,-6.761440595,his work friend,3,1,4,3,1,4,-6.0399109523,4,-5.9506365458,4,-5.8513309956,4,-5.8114191691,4,-6.712254388,4,-6.747399262,4,-10.2116463525,4,-5.4351043701,4,-6.3557301249,4,-6.6380320958,4,-5.7967826525,4,-6.8649437428,4,1,2,3.0,3,2,John called back his work friend.,John called his work friend back.,-0.6115773518000001,-0.7631079356,-0.057449340800000005,-0.28315440810000003,0.2232419423,0.3812753132,-0.22256823950000001,0.0660726229,0.3156098638,0.2481416975,0.18442885080000002,0.7155171236,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[5.0, 2.0, 3.0, 7.0, 6.0]"
116,1563,116,John,called,off,the operation,"['secret', 'aid']",['in Afghanistan'],4,-5.1114118364,the secret aid operation in Afghanistan,13,1,6,6,1,6,-5.1258294847,6,-5.1449582842,6,-5.1220329603,6,-5.3062346247,6,-5.5187828064,6,-5.6919437408,6,-7.1844050884,6,-5.9210001098000005,6,-5.5724811077,6,-5.5928557873,6,-5.2383175956,6,-5.8066814211,6,1,5,13.0,6,4,John called off the secret aid operation in Afghanistan.,John called the secret aid operation in Afghanistan off.,-0.6740934584,-0.5768413543,-0.36100901490000004,-0.5122981071,-0.6136744499,-0.7482510090000001,-2.0995325566,-0.6679553456,-0.6611676693,-0.6669999599,-0.4547749625,-0.4088449478,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 6.0, 7.0, 7.0]"
117,1638,117,John,called,off,the meeting,"['collaborative', 'group']","['for the team', 'for the past week']",5,-4.8045031684,the collaborative group meeting for the team for the past week,17,1,11,11,1,11,-4.6238547734,11,-4.5541802815,11,-4.518945728,11,-4.5324594293,11,-4.9335143725,11,-4.9997670809,11,-7.0329223315,11,-4.682333374,12,-4.5579562783,12,-4.4723145962,12,-4.6207739285,11,-4.7074908529,11,1,3,17.0,11,5,John called off the collaborative group meeting for the team for the past week.,John called the collaborative group meeting for the team for the past week off.,-0.5002762931,-0.6196971621,-0.3244942597,-0.4161732878,0.0018963814,-0.1087610245,-0.0108409882,-0.18762642540000002,-0.0628376603,-0.2275519967,-0.2603173937,-0.44076088500000005,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 3.0, 7.0, 4.0, 7.0]"
118,1286,118,John,pointed,out,the detail,"['intricate', 'design']","['on the roof', 'of the cathedral']",5,-4.3705274142,the intricate design detail on the roof of the cathedral,17,1,10,10,1,10,-4.0949730506,10,-3.9313498277,10,-3.9215991314,10,-3.8943399283,10,-3.8993475778,10,-3.8829796655,10,-6.5335891587,10,-3.7937856019000002,13,-3.4732044637,12,-3.442733407,12,-3.4645539797000002,10,-3.6790483915,10,1,3,17.0,10,5,John pointed out the intricate design detail on the roof of the cathedral.,John pointed the intricate design detail on the roof of the cathedral out.,-1.6054916382,-1.045139973,-1.184363952,-1.2632586405,-1.1260937282,-1.3461113317,-0.9325298242000001,-1.0489740669,-0.8338900507,-0.9951622188,-1.2693493183,-1.7141606257,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 7.0, 7.0, 6.0, 7.0]"
119,3235,119,John,put,on,a jacket,"['waterproof', 'rain']","['with a hood', 'with fleece lining']",5,-4.4293590273,a waterproof rain jacket with a hood with fleece lining,15,1,11,10,1,12,-3.9950621469,11,-3.7931382315,11,-3.6495808874,11,-3.615237202,11,-4.1352402823,10,-4.3345753465,10,-7.2997582753,11,-4.5713149309,13,-3.2914422618,14,-3.4131784174,14,-3.2930707614,12,-3.4943272273,12,1,3,15.0,10,5,John put on a waterproof rain jacket with a hood with fleece lining.,John put a waterproof rain jacket with a hood with fleece lining on.,-0.5658204215,-0.6030453274,-0.6135937146,-0.5826985495,-0.3184947287,-0.211275237,-0.9130721729,-0.4421306849,-0.2482306163,-0.2558174398,-0.3070806821,-0.6308354695,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 7.0, 7.0, 7.0, 3.0]"
120,1413,120,John,carries,out,his plan,['intelligent'],"['to raise money', 'to recover from getting fired']",4,-5.6698874065,his intelligent plan to raise money to recover from getting fired,20,1,11,11,1,11,-5.0811274392,11,-5.0620768411,11,-4.8787265846,11,-5.1317581109,11,-5.0900898616,11,-5.4020657539,11,-6.8241575877,11,-5.1516457966,11,-5.1027138392,11,-5.2132898013,11,-4.8109472139000005,11,-4.967355047,11,1,2,20.0,11,4,John carries out his intelligent plan to raise money to recover from getting fired.,John carries his intelligent plan to raise money to recover from getting fired out.,-0.9478936877,-0.7465942246,-0.9488575118,-0.9550568717000001,-0.684991455,-0.4860722542,-0.4256975174,-0.7183517729000001,-0.48540484110000004,-0.5574276288000001,-0.6145859445,-0.6350257737,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[5.0, 7.0, 6.0, 7.0]"
121,3260,121,John,put,on,his socks,"['new', 'striped']",[],3,-5.2692143576,his new striped socks,5,1,5,4,1,6,-4.579548427,5,-4.8984554836,5,-4.8065220969,5,-4.7423317773,5,-4.7641198635,5,-4.8726345897,5,-8.2102047801,5,-4.2146930695,6,-4.2685934703,6,-4.5071129799,6,-3.7668073177,6,-3.8015385866,6,1,2,5.0,4,3,John put on his new striped socks.,John put his new striped socks on.,-0.5671746391,-0.16838346210000002,-0.2104097094,0.0202425548,-0.5113389492,-0.4053633213,-0.9448552132,-0.2542525529,-0.5100425614,-0.4672238032,-0.4139453173,-0.6112205982000001,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[4.0, 7.0, 4.0, 5.0, 2.0]"
122,2840,122,John,takes,apart,motorcycles,"['vintage', 'Yamaha']",[],3,-7.1688038508,vintage Yamaha motorcycles,10,2,5,3,1,7,-6.9871902466,5,-7.0171839396,5,-7.1609796683,5,-7.61612614,5,-7.1177634512,5,-7.2560656411,5,-10.3483248438,5,-6.4341246865,9,-4.8611391544,7,-5.0089846134,7,-4.8407837152,7,-4.8407021165,7,1,4,5.0,3,3,John takes apart vintage Yamaha motorcycles.,John takes vintage Yamaha motorcycles apart.,0.07535934450000001,-0.2399876913,-0.0555417538,0.2053824266,0.3687549319,-0.2651318823,0.24787487300000002,-0.0885221308,0.1625049114,0.0437408924,-0.019210279,-0.48232245440000004,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[4.0, 2.0, 1.0, 4.0]"
123,2030,123,John,turned,down,his idea,['lifelong'],"['for the bathroom', 'for the house']",4,-5.6571310361,his lifelong idea for the bathroom for the house,13,1,9,9,1,9,-5.0853220622,9,-5.3860753377,9,-5.27752165,9,-5.110697786,9,-5.4688481551,9,-5.737555027,9,-6.7114960230000005,9,-4.468304021,11,-4.958711942,11,-5.1947297414,11,-5.0789308548,9,-5.5126694838,9,1,4,13.0,9,4,John turned down his lifelong idea for the bathroom for the house.,John turned his lifelong idea for the bathroom for the house down.,-0.2673590978,-0.5832336744000001,-0.28540885450000003,-0.3913975557,-0.24576282500000002,-0.6932543975000001,-1.7967322423,-0.3710071019,-0.17385155360000001,-0.3507069588,-0.28735518460000004,-0.0941317082,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[6.0, 7.0, 1.0, 7.0, 4.0]"
124,2534,124,John,threw,away,his idea,['rough'],"['for the next quarter', 'for the company']",4,-5.5363583198,his rough idea for the next quarter for the company,14,2,10,10,1,10,-5.1565675002,10,-5.1016091567,10,-5.0269295252,10,-4.8986422832,10,-4.9143966266,10,-5.0658744063,10,-6.8778241362,10,-4.6012624594,10,-4.7111930507,10,-4.7300225667,10,-4.7870196563,10,-4.9606139843,10,1,4,7.0,10,4,John threw away his rough idea for the next quarter for the company.,John threw his rough idea for the next quarter for the company away.,-0.6658216623000001,-0.3879073216,-0.3581936176,-0.1614131928,-0.2068169458,-0.4570103713,-0.8867139135000001,-0.8234818899,-0.20560724390000001,-0.3441006796,-0.20159013450000002,-0.6183468746,1,1,1,1,1,1,1,1,1,1,1,1,pm,"[7.0, 4.0, 6.0]"
