,id,subj,verb,obj1,adj1,preps1,obj2,adj2,preps2,obj1 phrasal weight,obj2 phrasal weight,distilgpt2 sentence score,full obj1,full obj2,obj1 syll,obj2 syll,distilgpt2 obj1 tokens,distilgpt2 obj2 tokens,obj1 len,obj2 len,gpt2 sentence score,gpt2 obj1 tokens,gpt2 obj2 tokens,gpt2_med sentence score,gpt2_med obj1 tokens,gpt2_med obj2 tokens,gpt2_large sentence score,gpt2_large obj1 tokens,gpt2_large obj2 tokens,gpt2_xl sentence score,gpt2_xl obj1 tokens,gpt2_xl obj2 tokens,llama_3 sentence score,llama_3 obj1 tokens,llama_3 obj2 tokens,llama_3_chat sentence score,llama_3_chat obj1 tokens,llama_3_chat obj2 tokens,babyopt sentence score,babyopt obj1 tokens,babyopt obj2 tokens,babyllama sentence score,babyllama obj1 tokens,babyllama obj2 tokens,mistral_0.3 sentence score,mistral_0.3 obj1 tokens,mistral_0.3 obj2 tokens,mistral_0.3_chat sentence score,mistral_0.3_chat obj1 tokens,mistral_0.3_chat obj2 tokens,olmo sentence score,olmo obj1 tokens,olmo obj2 tokens,olmo_chat sentence score,olmo_chat obj1 tokens,olmo_chat obj2 tokens,syll_ratio,wordlength_ratio,mods_ratio,sentence_shifted,sentence_nonshifted,gpt2_score,gpt2_med_score,gpt2_large_score,gpt2_xl_score,llama_3_score,llama_3_chat_score,babyopt_score,babyllama_score,mistral_0.3_score,mistral_0.3_chat_score,olmo_score,olmo_chat_score,var,responses
98,98,John,sells,students,"['wealthy', 'college']",['at the campus'],apartments,['cheap'],['with balconies'],4,3,-5.3840638569,wealthy college students at the campus,cheap apartments with balconies,10,8,7,6,6,4,-5.1705308642,7,6,-5.0944009508,7,6,-4.816708156,7,6,-4.7719937052,7,6,-4.9804632823,7,5,-5.1435117404,7,5,-7.096114858,7,6,-4.9303870201,7,8,-4.7390967607,6,5,-4.9485954344,6,5,-4.6587422235,7,6,-5.1851727622,7,6,1.25,1.5,1.3333333333,John sells cheap apartments with balconies to wealthy college students at the campus.,John sells wealthy college students at the campus cheap apartments with balconies.,-0.908735904,-0.7901762868000001,-0.7270295856,-0.8517992732,-0.9462678614000001,-0.9869661308000001,-1.9611758323000001,-0.8923014104,-0.7262046576000001,-0.7412439923,-1.1858093031,-1.4228819857,da,"[2.0, 7.0, 7.0, 7.0]"
99,99,John,wrote,his family,['large'],"['in the plains', 'in Kansas']",a message,['notice'],"['about his travel in Europe', 'for his work']",4,4,-5.3197981228,his large family in the plains in Kansas,a notice message about his travel in Europe for his work,11,16,8,11,8,11,-4.936513554,8,11,-4.8338502537,8,11,-4.9312222004,8,11,-4.783852122,8,11,-4.7003929926,8,11,-5.0601204789,8,11,-6.7094480473,8,11,-4.796476906,8,11,-4.5448928078,9,11,-4.6107442578,9,11,-4.7193274931,8,11,-5.2799362269,8,11,0.6875,0.7272727273,1.0,John wrote a notice message about his travel in Europe for his work to his large family in the plains in Kansas.,John wrote his large family in the plains in Kansas a notice message about his travel in Europe for his work.,-0.5885680805,-0.4353376735,-0.4073839301,-0.5871441262,-0.43146873750000003,-0.28712640640000003,-1.0413244722,-0.8319211718,-0.4752300727,-0.6030987354,-0.2880104858,0.0730839498,da,"[7.0, 2.0, 7.0, 6.0, 4.0, 1.0, 5.0, 7.0, 4.0, 5.0, 1.0, 5.0]"
100,100,John,constructed,the citizens,"['injured', 'homeless']","['without shelter', 'in a city', 'in the Midwest']",a boat,"['big', 'green']","['with powered engines', 'for driving on the water']",6,5,-5.4185278857,the injured homeless citizens without shelter in a city in the Midwest,a big green boat with powered engines for driving on the water,21,17,12,12,12,12,-5.0805695145,12,12,-5.2405846207,12,12,-4.8926346567,12,12,-5.1205510034,12,12,-5.06865842,12,12,-5.1107690505,12,12,-7.349196417,12,12,-4.891962417,14,13,-4.6887803078,13,12,-4.5921412008,13,12,-4.7992644133,12,12,-4.9600899131,12,12,1.2352941176,1.0,1.2,John constructed a big green boat with powered engines for driving on the water for the injured homeless citizens without shelter in a city in the Midwest.,John constructed the injured homeless citizens without shelter in a city in the Midwest a big green boat with powered engines for driving on the water.,-0.525954146,-0.4343108859,-0.7376627290000001,-0.6870338325,-0.3906510696,-0.6320422055,-0.4114737681,-0.4271701412,-0.4516761473,-0.5429709997000001,-0.5309247047,-1.0467369462,da,"[7.0, 6.0, 6.0, 6.0, 6.0]"
101,101,John,mailed,his friend,"['good', 'trusted', 'longtime']",[],flowers,[],"['with trimmed stems', 'from the nursery in town', 'with a lace wrap']",4,4,-6.5469677335,his good trusted longtime friend, flowers with trimmed stems from the nursery in town with a lace wrap,7,17,6,13,5,13,-6.3238307408,6,13,-6.1095926194,6,13,-6.2335983231,6,13,-6.0683386893,6,13,-6.0622600209,6,13,-6.1382720037,6,13,-7.9286335382,6,13,-5.503183918,7,15,-4.6554975181,7,18,-4.7429995044,7,18,-5.8108072281,6,13,-6.0081891105,6,13,0.4117647059,0.3846153846,1.0,John mailed flowers with trimmed stems from the nursery in town with a lace wrap to his good trusted longtime friend.,John mailed his good trusted longtime friend flowers with trimmed stems from the nursery in town with a lace wrap.,-0.20396466940000002,-0.547584352,-0.3933104322,-0.4997521787,-0.1345790846,-0.3631169775,-0.0918238885,-0.21463859400000002,-0.0618273348,-0.07084934870000001,-0.3801508427,-0.4281639054,da,"[2.0, 4.0, 1.0, 4.0, 6.0]"
102,102,John,showed,his friend,['longtime'],['from Michigan'],his outfit,"['expensive', 'handmade']",['from the designer'],3,4,-5.7185141246,his longtime friend from Michigan,his expensive handmade outfit from the designer,8,13,5,7,5,7,-5.5480916341,5,7,-5.5117289225,5,7,-5.3117880821,5,7,-5.3590013822,5,7,-5.5004246831,5,7,-5.745459944,5,7,-8.1878469288,5,7,-5.736233599,6,8,-5.0865411229,6,8,-5.1347765128,6,8,-5.0562990308,5,8,-5.4358788729,5,8,0.6153846154,0.7142857143,0.75,John showed his expensive handmade outfit from the designer to his longtime friend from Michigan.,John showed his longtime friend from Michigan his expensive handmade outfit from the designer.,-0.46021023710000003,-0.14115596960000001,-0.3421741895,-0.46972044760000004,-0.24505153100000002,-0.14402360320000002,-0.6971729458,-0.5859017004,-0.097298619,-0.0896816207,-0.3031219363,-0.08556856310000001,da,"[7.0, 5.0, 6.0, 7.0]"
103,103,John,sent,his family,['extended'],"['from the farms', 'in the plains', 'in Kansas']",a letter,['written'],"['with bank information', 'for the financial account']",5,4,-5.1532270908,his extended family from the farms in the plains in Kansas,a written letter with bank information for the financial account,16,18,11,10,11,10,-4.7515101433,11,10,-4.7657020092,11,10,-4.7177948952,11,10,-4.6445762515,11,10,-4.9085122108,11,10,-4.8544151497,11,10,-6.9554314613,11,10,-4.8422201673,11,10,-4.5538515128,12,10,-4.5403293463,12,10,-4.5437544584,11,10,-4.8345720768,11,10,0.8888888889000001,1.1,1.25,John sent a written letter with bank information for the financial account to his extended family from the farms in the plains in Kansas.,John sent his extended family from the farms in the plains in Kansas a written letter with bank information for the financial account.,-0.39568426300000004,-0.17753247590000001,-0.2973365576,-0.3733012443,0.0741052786,-0.2914902854,-0.6414842805000001,-0.42650006560000003,-0.1245139085,-0.21972266710000002,0.09413557980000001,0.19783939490000002,da,"[4.0, 2.0, 7.0, 6.0, 6.0]"
104,104,John,wrote,his family,[],[],a letter,['long'],"['with bank information', 'for the financial account', 'for the house']",1,5,-5.1400145425,his family,a long letter with bank information for the financial account for the house,4,20,4,13,2,13,-4.5827787187,4,13,-4.3620910645,4,13,-4.3740271197,4,13,-4.5026087496,4,13,-4.5124694172,4,13,-4.4721627737,4,13,-6.6243985829,4,13,-4.4515794648,4,13,-4.4421749366,4,13,-4.5005769479,4,13,-4.2359629207,4,13,-4.5704481867,4,13,0.2,0.1538461538,0.2,John wrote a long letter with bank information for the financial account for the house to his family.,John wrote his family a long letter with bank information for the financial account for the house.,-0.11415861790000001,0.0246294807,0.0876956624,0.19473056390000001,0.1820175048,0.0288339958,-0.6669890546,-0.4361751158,0.0957061966,0.0620203032,0.064440668,0.1711692655,da,"[4.0, 4.0, 3.0, 1.0, 3.0]"
105,105,John,shipped,his sister,['step'],[],flowers,"['beautiful', 'pink']","['with trimmed stems', 'with a lace wrap']",2,5,-6.4287577868,his step sister,beautiful pink flowers with trimmed stems with a lace wrap,4,14,4,11,3,10,-5.7605288029,4,11,-5.5890088081,4,11,-6.0676575899,4,11,-5.6193007827,4,11,-5.6465754228,4,10,-5.8215049014,4,10,-9.312865117,4,11,-5.4907230578,4,14,-4.9291053057,4,13,-5.0267354727,4,13,-5.4667183757,4,11,-5.850692749,4,11,0.2857142857,0.30000000000000004,0.4,John shipped beautiful pink flowers with trimmed stems with a lace wrap to his step sister.,John shipped his step sister beautiful pink flowers with trimmed stems with a lace wrap.,-0.2255358537,-0.2779017449,0.0319832086,-0.28392874,-0.3295185251,-0.3769971325,0.1599188236,-0.22410667850000002,-0.5365682162000001,-0.5148842799,-0.4567197919,-0.38616383870000004,da,"[1.0, 7.0, 3.0, 6.0, 5.0, 7.0, 2.0, 6.0, 6.0, 6.0, 7.0, 6.0]"
106,106,John,showed,his sister,"['tall', 'step']",['in college'],his outfit,"['handmade', 'silk']",['from the designer'],4,4,-6.0105017424,his tall step sister in college,his handmade silk outfit from the designer,8,11,6,7,6,7,-6.0757622719,6,7,-5.7922182083000004,6,7,-5.6616042554,6,7,-5.8745706379,6,7,-5.949177714,6,7,-6.186766961,6,7,-8.4946249233,6,7,-6.0093453912,6,8,-5.9797538122,6,8,-6.0671114922,6,8,-5.5132773343,6,8,-6.0908281102,6,8,0.7272727273,0.8571428571,1.0,John showed his handmade silk outfit from the designer to his tall step sister in college.,John showed his tall step sister in college his handmade silk outfit from the designer.,-0.46171229680000003,-0.5457843145,-0.1571226657,-0.4287991385,-0.3734561783,-0.2254193338,-0.44396712320000004,-0.5314293416,-0.13561180520000002,-0.0810096684,-0.5745456394,-0.3456314311,da,"[5.0, 7.0, 4.0, 2.0]"
107,107,John,mailed,his friend,['good'],['from Michigan'],a car,['new'],[],3,2,-5.1708757227,his good friend from Michigan,a new car,7,3,5,4,5,3,-4.6759366122,5,4,-4.9362751354,5,4,-4.6746602925,5,4,-4.6857458895,5,4,-4.9468397299,5,4,-4.7840245962,5,4,-7.7344664335,5,4,-4.2949130535,5,4,-4.6540544216,5,4,-4.7721133599,5,4,-4.3960808841,5,4,-4.7058102868,5,4,2.3333333333,1.6666666667,1.5,John mailed a new car to his good friend from Michigan.,John mailed his good friend from Michigan a new car.,-0.5418299588000001,-0.4588042866,-0.352245864,-0.5696441824,-0.5058019306,-0.946533409,-0.4430782904,-0.7395489649,-0.4197827792,-0.5610554249,-0.6279070767,-0.5355880477,da,"[7.0, 5.0, 7.0]"
108,108,John,showed,his sister,"['older', 'step']",['in Arkansas'],his outfit,[],[],4,1,-5.7958171151,his older step sister in Arkansas,his outfit,10,3,6,4,6,2,-5.2739601135,6,4,-5.381331097,6,4,-5.1648682248,6,4,-5.3489375981,6,4,-5.5142250856,6,4,-6.0237095753,6,4,-8.3371656736,6,4,-5.4883192236,6,4,-5.565418005,6,4,-5.6561361154,6,4,-5.1388041756,6,5,-5.375221946,6,5,3.3333333333,3.0,4.0,John showed his outfit to his older step sister in Arkansas.,John showed his older step sister in Arkansas his outfit.,-1.1915058136,-0.8326310765,-0.8340516914,-0.8444441406000001,-0.9331243760000001,-0.9535994349,-0.5832906925,-1.354128105,-1.1389120058,-1.0835140907,-1.009100888,-1.2415436008,da,"[7.0, 7.0, 6.0, 7.0, 7.0]"
109,109,John,cooked,his family,['hungry'],['of ten'],a feast,"['grand', 'hearty']","['of pie', 'with chicken', 'from the farm']",3,6,-5.4397284859,his hungry family of ten,a grand hearty feast of pie with chicken from the farm,8,13,5,11,5,11,-4.7883698313,5,11,-4.8870717099,5,11,-4.8771383386,5,11,-4.8195144503,5,11,-4.7195040703,5,11,-4.8287135839,5,11,-8.1656868458,5,11,-5.639688015,5,11,-4.1592746431,5,13,-4.263026866,5,13,-4.3246858998,5,11,-4.3829087207,5,11,0.6153846154,0.4545454545,0.5,John cooked a grand hearty feast of pie with chicken from the farm for his hungry family of ten.,John cooked his hungry family of ten a grand hearty feast of pie with chicken from the farm.,-0.9150395756,-0.6992929302,-0.40467750820000004,-0.457172483,-0.07768559200000001,-0.18668662500000002,-0.0828433413,-0.5389797952000001,-0.2011059383,-0.0855636215,-0.33523193160000003,-0.45529889500000004,da,"[2.0, 2.0, 7.0, 2.0, 2.0]"
110,110,John,constructed,the citizens,['homeless'],"['in a city', 'in the Midwest']",an app,['assistant'],['for helping disabled people'],4,3,-5.4673838364,the homeless citizens in a city in the Midwest,an assistant app for helping disabled people,14,13,9,7,9,7,-5.1568631624,9,7,-5.3494204471,9,7,-5.2656270328,9,7,-5.0748268429,9,7,-5.2391848803,9,7,-5.2791065454,9,7,-7.3072165966,9,7,-4.5263400945,11,8,-4.7416441781,10,7,-4.4980295953,10,7,-4.7298411319,9,7,-4.8241388421,9,7,1.0769230769,1.2857142857,1.3333333333,John constructed an assistant app for helping disabled people for the homeless citizens in a city in the Midwest.,John constructed the homeless citizens in a city in the Midwest an assistant app for helping disabled people.,-0.6020628053,-0.5741881209,-0.7581245704,-0.8124493032000001,-0.5934591807,-0.621494942,-0.4321211991,-0.6937720476,-0.8588867324,-1.0443669263,-0.6826755680000001,-1.0418333059,da,"[7.0, 6.0, 6.0, 2.0, 1.0]"
111,111,John,cooked,his family,"['large', 'hungry']","['with extended relatives', 'from Mississippi']",a feast,"['grand', 'hearty']",['with chicken'],5,4,-6.3376385371,his large hungry family with extended relatives from Mississippi,a grand hearty feast with chicken,20,8,9,6,9,6,-5.9272655911,9,6,-5.9412852393,9,6,-5.7597230275,9,6,-5.5861806605,9,6,-5.3896945652,9,6,-5.8031659628,9,6,-8.5886908832,9,6,-6.4635531372,9,6,-4.7441288403,9,8,-4.8155281884,9,8,-5.1904637019,9,6,-5.0138543447,9,6,2.5,1.5,1.25,John cooked a grand hearty feast with chicken for his large hungry family with extended relatives from Mississippi.,John cooked his large hungry family with extended relatives from Mississippi a grand hearty feast with chicken.,-0.9581332736,-0.8199470246,-0.8838329222,-0.9073994564000001,-0.661908911,-0.5659994842,-1.1551431885,-0.6843625347000001,-0.5774218627000001,-0.541938247,-0.744586421,-1.1458388684,da,"[6.0, 5.0, 6.0, 7.0]"
112,112,John,showed,his roommate,[],['with his professor'],a song,"['energetic', 'danceable']",['from his favorite record label'],2,4,-5.77918254,his roommate with his professor,a energetic danceable song from his favorite record label,8,18,6,10,5,9,-5.5542975532,6,10,-5.8667399089,6,10,-5.6484176053,6,10,-6.0593596829,6,10,-5.6829316993,6,10,-5.8602354401,6,10,-7.5864471887,6,10,-4.9148958163,7,13,-5.3732473737,7,11,-5.4351182892,7,11,-5.0114476053,7,10,-5.448469162,7,10,0.4444444444,0.5555555556,0.5,John showed a energetic danceable song from his favorite record label to his roommate with his professor.,John showed his roommate with his professor a energetic danceable song from his favorite record label.,-0.4457536086,0.1572021784,-0.1259058862,0.21887528820000002,-0.16687831820000001,0.054853797700000005,-0.2605483769,-0.2776598837,0.038074386700000004,-0.0716887758,-0.3278291853,-0.23741626740000002,da,"[7.0, 7.0, 7.0, 6.0, 4.0, 7.0, 4.0, 1.0, 4.0, 6.0, 7.0, 4.0]"
113,113,John,showed,his friend,"['good', 'trusted']",['with an art history degree'],his outfit,"['expensive', 'handmade', 'tailored']",['for the gala'],4,5,-6.1804201944,his good trusted friend with an art history degree,his expensive handmade tailored outfit for the gala,13,15,9,9,9,8,-5.6883701143,9,9,-5.3745266142,9,9,-5.3596463885,9,9,-5.2252518563,9,9,-5.1956882023,9,8,-5.6828543118,9,8,-8.6833560684,9,9,-6.1967318162,9,11,-4.6001654267,9,11,-4.5722561876,9,11,-4.9816849882,9,10,-5.1190296953,9,10,0.8666666667,1.125,0.8,John showed his expensive handmade tailored outfit for the gala to his good trusted friend with an art history degree.,John showed his good trusted friend with an art history degree his expensive handmade tailored outfit for the gala.,-0.5502948942,-0.2998237429,-0.0225641523,-0.19330275970000002,-0.26700353390000003,0.0122020653,-0.3469715923,-0.1055048925,-0.2346447888,-0.2238698671,0.059311988600000004,0.1558238582,da,"[3.0, 7.0, 5.0, 4.0, 5.0]"
114,114,John,sells,immigrants,"['fresh', 'American']","['with college degrees', 'in politics', 'from Texas']",apartments,[],[],6,1,-6.3225093569,fresh American immigrants with college degrees in politics from Texas, apartments,20,3,10,2,10,1,-5.8168648311,10,2,-5.8086432048,10,2,-5.7442725386,10,2,-5.6431717873,10,2,-6.0777705828,10,2,-6.2818580945,10,2,-8.7131310145,10,2,-5.5362160066,12,3,-5.6057757735000004,10,2,-5.839864105,10,2,-5.8402287619,10,2,-6.4154934883,10,2,6.6666666667,10.0,6.0,John sells apartments to fresh American immigrants with college degrees in politics from Texas.,John sells fresh American immigrants with college degrees in politics from Texas apartments.,-0.6767156203,-1.2580925764,-0.9516919078,-1.2088931523,-1.1076519739,-1.2139657316,-0.7650752794,-0.3048602184,-1.1180055261,-1.2116096397,-0.7877025762000001,-0.8504316624,da,"[5.0, 7.0, 7.0, 5.0, 6.0]"
115,115,John,made,Mary,[],[],a feast,[],['of pie'],1,2,-5.8367726803, Mary,a feast of pie,2,4,2,5,1,4,-5.2013015747,2,5,-5.4637117386,2,5,-5.1570509076,2,5,-5.3191305399,2,5,-6.1391617457,2,5,-6.2181918356,2,5,-8.2816112306,2,5,-4.5037023425000005,2,5,-5.0533430576,2,6,-5.2376545906,2,6,-5.5016075373,2,6,-5.9783210754,2,6,0.5,0.25,0.5,John made a feast of pie for Mary.,John made Mary a feast of pie.,-1.0284173148,-0.6606081554000001,-0.5437698790000001,-1.0222719908,-0.4248244365,-0.9833339122,-0.5253489945,-0.7958702615000001,-0.2949928443,-0.3280613052,-0.1508181606,-0.5196885382,da,"[1.0, 2.0, 4.0, 1.0, 1.0]"
116,116,John,mailed,his roommate,['sweet'],[],the documents,[],['with his full name'],2,2,-5.5905753771,his sweet roommate,the documents with his full name,4,8,4,7,3,6,-5.2897478739,4,7,-5.7868295511,4,7,-5.6146504879,4,7,-5.7317174276000005,4,7,-5.5744073941,4,7,-6.2186104334,4,7,-7.3306718239,4,7,-4.3675592286,5,7,-5.0937834104,5,7,-5.316952006,5,7,-4.7479588435,5,7,-5.3489891933000004,5,7,0.5,0.5,1.0,John mailed the documents with his full name to his sweet roommate.,John mailed his sweet roommate the documents with his full name.,-0.3694442981,-0.3247720183,-0.1336829229,-0.1613615065,-0.6662086096000001,-0.27151653400000003,-0.9353618255,-0.6055001322,-0.32002714930000004,-0.2864664805,-0.5761579428,-0.30997504330000003,da,"[7.0, 7.0, 7.0, 2.0, 7.0]"
117,117,John,built,the citizens,['homeless'],"['without shelter', 'in a city']",a boat,"['big', 'fast']",[],4,3,-5.6754650116,the homeless citizens without shelter in a city,a big fast boat,14,4,8,5,8,4,-5.4666582743,8,5,-5.5618044535,8,5,-5.3107623418,8,5,-5.6139339447,8,5,-5.4600142241,8,5,-5.6417217553,8,5,-7.7911624312,8,5,-4.8535520136,9,5,-5.1907790899,8,5,-5.2071347237,8,5,-5.2426285426,8,5,-5.3606033643,8,5,3.5,2.0,1.3333333333,John built a big fast boat for the homeless citizens without shelter in a city.,John built the homeless citizens without shelter in a city a big fast boat.,-0.947985967,-1.0298283895,-1.3289510137,-0.826407596,-0.6067054669,-0.8439125716,-0.5901823004,-0.7450266938,-0.9986679952,-1.0579558372,-0.5884615671,-1.3162446385,da,"[2.0, 6.0, 7.0, 7.0]"
118,118,John,mailed,his roommate,"['sweet', 'friendly']",['from Dubai'],a car,['red'],['for safe commuting'],4,3,-6.6577615102,his sweet friendly roommate from Dubai,a red car for safe commuting,9,8,6,6,6,6,-6.3639968872,6,6,-7.0650058111,6,6,-6.7910811106,6,6,-6.9065599124,6,6,-6.6715371311,6,6,-6.8924449384,6,6,-9.0415124297,6,6,-5.3877267587,8,7,-5.2811673641,8,7,-5.3560956478,8,7,-6.054245472,7,6,-6.6166247129,7,6,1.125,1.0,1.3333333333,John mailed a red car for safe commuting to his sweet friendly roommate from Dubai.,John mailed his sweet friendly roommate from Dubai a red car for safe commuting.,-0.5725652422,-0.2436612356,-0.6018722512,-0.4864042804,-0.2475029766,-0.39186085660000003,-0.3667502682,-0.5861139813,-0.3423387553,-0.4327906232,-0.4308537483,-0.3357535601,da,"[2.0, 3.0, 1.0, 4.0]"
119,119,John,showed,the group,['crowded'],['from America'],the building,['Baroque'],"['with the dome', 'by the famous artist']",3,4,-5.7816788673,the crowded group from America,the Baroque building with the dome by the famous artist,9,14,5,12,5,10,-5.5180578232,5,12,-5.096043396,5,12,-4.8926065445,5,12,-5.0144040585,5,12,-4.7768668175,5,11,-5.0113237143,5,11,-7.103334109,5,12,-5.137288139,5,13,-4.6958828623,5,13,-4.7907666293,5,13,-4.6702311666,5,11,-5.0113977633,5,11,0.6428571429000001,0.5,0.75,John showed the Baroque building with the dome by the famous artist to the crowded group from America.,John showed the crowded group from America the Baroque building with the dome by the famous artist.,-0.41819135760000004,-0.25533720320000003,-0.3367859338,-0.0064272755,-0.3994933128,-0.4076180596,0.2899449269,-0.0812484525,-0.3043146391,-0.272819197,-0.3137405881,-0.1015942585,da,"[2.0, 5.0, 1.0, 6.0, 1.0]"
